source:Oryza_pangenes/oryzasativa_plus_oryza_nivara_oryza_sativa_algEnsemblCompara_chrpos_WGA75	oryza_sativa	oryza_indica	oryza_nivara	
BGIOSGA034085-PA.faa	0	1	1	
ONIVA07G07110.1.faa	0	0	1	
ONIVA07G07230.1.faa	0	0	1	
ONIVA07G07700.1.faa	0	0	1	
ONIVA07G07710.1.faa	0	0	1	
ONIVA07G07850.1.faa	0	0	1	
ONIVA07G07860.1.faa	0	0	1	
ONIVA07G07870.1.faa	0	0	1	
ONIVA07G08960.1.faa	0	0	1	
ONIVA07G08980.1.faa	0	0	1	
ONIVA07G09210.1.faa	0	0	1	
ONIVA07G09220.1.faa	0	0	1	
BGIOSGA025550-PA.faa	0	1	1	
ONIVA07G09940.1.faa	0	0	1	
ONIVA07G09950.1.faa	0	0	1	
ONIVA07G09960.1.faa	0	0	1	
ONIVA07G10110.1.faa	0	0	1	
ONIVA07G10120.2.faa	0	0	1	
ONIVA07G10130.1.faa	0	0	1	
ONIVA07G10160.1.faa	0	0	1	
ONIVA07G10170.1.faa	0	0	1	
ONIVA07G10180.1.faa	0	0	1	
ONIVA07G12510.1.faa	0	0	1	
ONIVA07G12520.1.faa	0	0	1	
ONIVA07G12530.1.faa	0	0	1	
ONIVA07G12540.1.faa	0	0	1	
BGIOSGA006480-PA.faa	0	1	1	
ONIVA07G12560.1.faa	0	0	1	
ONIVA07G20820.1.faa	0	0	1	
ONIVA07G20830.1.faa	0	0	1	
BGIOSGA037540-PA.faa	0	1	1	
ONIVA07G20850.1.faa	0	0	1	
ONIVA07G20860.1.faa	0	0	1	
ONIVA07G20870.1.faa	0	0	1	
ONIVA07G20990.1.faa	0	0	1	
BGIOSGA037549-PA.faa	0	1	1	
ONIVA07G21010.1.faa	0	0	1	
ONIVA07G21020.1.faa	0	0	1	
BGIOSGA037552-PA.faa	0	1	1	
ONIVA07G21060.1.faa	0	0	1	
BGIOSGA036039-PA.faa	0	1	1	
BGIOSGA037557-PA.faa	0	1	1	
ONIVA07G21090.1.faa	0	0	1	
BGIOSGA037561-PA.faa	0	1	1	
ONIVA07G21410.1.faa	0	0	1	
ONIVA07G21450.1.faa	0	0	1	
ONIVA07G21460.1.faa	0	0	1	
BGIOSGA037583-PA.faa	0	1	1	
ONIVA07G21480.1.faa	0	0	1	
ONIVA07G21490.1.faa	0	0	1	
ONIVA07G21520.1.faa	0	0	1	
ONIVA07G21530.1.faa	0	0	1	
ONIVA07G21540.1.faa	0	0	1	
ONIVA07G21550.1.faa	0	0	1	
ONIVA07G21560.1.faa	0	0	1	
BGIOSGA030385-PA.faa	0	1	1	
ONIVA07G21640.2.faa	0	0	1	
BGIOSGA030391-PA.faa	0	1	1	
BGIOSGA030130-PA.faa	0	1	1	
ONIVA07G22280.1.faa	0	0	1	
ONIVA07G22700.2.faa	0	0	1	
ONIVA07G22730.1.faa	0	0	1	
BGIOSGA034472-PA.faa	0	1	1	
ONIVA07G22890.1.faa	0	0	1	
ONIVA07G22900.1.faa	0	0	1	
BGIOSGA034829-PA.faa	0	1	1	
ONIVA07G23720.1.faa	0	0	1	
BGIOSGA036084-PA.faa	0	1	1	
ONIVA07G23740.1.faa	0	0	1	
ONIVA07G23750.1.faa	0	0	1	
ONIVA07G23760.1.faa	0	0	1	
ONIVA07G23770.1.faa	0	0	1	
ONIVA07G23780.2.faa	0	0	1	
BGIOSGA036081-PA.faa	0	1	1	
ONIVA07G23800.1.faa	0	0	1	
BGIOSGA023724-PA.faa	0	1	1	
ONIVA07G27210.1.faa	0	0	1	
chr9	NA	NA	NA	
ONIVA09G19970.1.faa	0	0	1	
BGIOSGA029313-PA.faa	0	1	1	
BGIOSGA002658-PA.faa	0	1	1	
BGIOSGA002500-PA.faa	0	1	1	
ONIVA09G18690.1.faa	0	0	1	
ONIVA09G18700.1.faa	0	0	1	
ONIVA09G16450.1.faa	0	0	1	
ONIVA09G16400.1.faa	0	0	1	
ONIVA09G16380.1.faa	0	0	1	
ONIVA09G16320.1.faa	0	0	1	
BGIOSGA036509-PA.faa	0	1	1	
ONIVA09G16230.1.faa	0	0	1	
ONIVA09G16180.2.faa	0	0	1	
ONIVA09G16160.1.faa	0	0	1	
BGIOSGA025840-PA.faa	0	1	1	
ONIVA09G16070.1.faa	0	0	1	
ONIVA09G16050.1.faa	0	0	1	
ONIVA09G16020.1.faa	0	0	1	
ONIVA09G16000.1.faa	0	0	1	
BGIOSGA024192-PA.faa	0	1	1	
ONIVA09G15330.1.faa	0	0	1	
ONIVA09G15340.1.faa	0	0	1	
ONIVA09G15350.1.faa	0	0	1	
BGIOSGA037317-PA.faa	0	1	1	
ONIVA09G15370.1.faa	0	0	1	
ONIVA09G15300.1.faa	0	0	1	
BGIOSGA036301-PA.faa	0	1	1	
ONIVA09G15190.1.faa	0	0	1	
ONIVA09G13610.1.faa	0	0	1	
BGIOSGA006557-PA.faa	0	1	1	
ONIVA09G12900.1.faa	0	0	1	
ONIVA09G12910.1.faa	0	0	1	
ONIVA09G12920.1.faa	0	0	1	
BGIOSGA002577-PA.faa	0	1	1	
BGIOSGA002580-PA.faa	0	1	1	
ONIVA09G12780.1.faa	0	0	1	
ONIVA09G12650.1.faa	0	0	1	
BGIOSGA006022-PA.faa	0	1	1	
ONIVA09G12550.1.faa	0	0	1	
ONIVA09G12480.1.faa	0	0	1	
ONIVA09G11810.1.faa	0	0	1	
ONIVA09G11780.1.faa	0	0	1	
BGIOSGA027676-PA.faa	0	1	1	
ONIVA09G11650.1.faa	0	0	1	
ONIVA09G11450.1.faa	0	0	1	
ONIVA09G11340.1.faa	0	0	1	
BGIOSGA016225-PA.faa	0	1	1	
BGIOSGA016227-PA.faa	0	1	1	
BGIOSGA015221-PA.faa	0	1	1	
ONIVA09G09050.1.faa	0	0	1	
BGIOSGA015219-PA.faa	0	1	1	
ONIVA09G08970.1.faa	0	0	1	
ONIVA09G08950.1.faa	0	0	1	
ONIVA09G08920.1.faa	0	0	1	
ONIVA09G08840.1.faa	0	0	1	
ONIVA09G08780.1.faa	0	0	1	
ONIVA09G08740.1.faa	0	0	1	
ONIVA09G08160.1.faa	0	0	1	
ONIVA09G08170.1.faa	0	0	1	
ONIVA09G08180.1.faa	0	0	1	
ONIVA09G08040.1.faa	0	0	1	
ONIVA09G06780.3.faa	0	0	1	
ONIVA09G06790.4.faa	0	0	1	
ONIVA09G06800.1.faa	0	0	1	
BGIOSGA030614-PA.faa	0	1	1	
ONIVA09G06290.1.faa	0	0	1	
ONIVA09G06300.2.faa	0	0	1	
BGIOSGA030585-PA.faa	0	1	1	
ONIVA09G06320.1.faa	0	0	1	
BGIOSGA029908-PA.faa	0	1	1	
ONIVA09G05210.1.faa	0	0	1	
BGIOSGA032601-PA.faa	0	1	1	
ONIVA09G05230.1.faa	0	0	1	
BGIOSGA008041-PA.faa	0	1	1	
ONIVA09G05110.1.faa	0	0	1	
ONIVA09G04860.1.faa	0	0	1	
ONIVA09G04320.1.faa	0	0	1	
BGIOSGA030625-PA.faa	0	1	1	
BGIOSGA030454-PA.faa	0	1	1	
ONIVA09G04350.1.faa	0	0	1	
BGIOSGA030456-PA.faa	0	1	1	
ONIVA09G04370.1.faa	0	0	1	
ONIVA09G04380.1.faa	0	0	1	
ONIVA09G04390.1.faa	0	0	1	
BGIOSGA022730-PA.faa	0	1	1	
ONIVA09G04280.1.faa	0	0	1	
ONIVA09G03520.1.faa	0	0	1	
BGIOSGA030370-PA.faa	0	1	1	
ONIVA09G02670.1.faa	0	0	1	
ONIVA09G02680.1.faa	0	1	1	
ONIVA09G02690.1.faa	0	0	1	
ONIVA09G02700.1.faa	0	0	1	
ONIVA09G02710.1.faa	0	0	1	
ONIVA09G02720.1.faa	0	0	1	
BGIOSGA030150-PA.faa	0	1	1	
BGIOSGA030149-PA.faa	0	1	1	
ONIVA09G02650.1.faa	0	0	1	
ONIVA09G02610.1.faa	0	0	1	
BGIOSGA027128-PA.faa	0	1	1	
ONIVA09G02490.1.faa	0	0	1	
BGIOSGA020979-PA.faa	0	1	1	
ONIVA09G01960.1.faa	0	0	1	
BGIOSGA030343-PA.faa	0	1	1	
ONIVA09G01980.1.faa	0	0	1	
BGIOSGA030344-PA.faa	0	1	1	
ONIVA09G01920.1.faa	0	0	1	
ONIVA09G01350.1.faa	0	0	1	
BGIOSGA029205-PA.faa	0	1	1	
BGIOSGA029210-PA.faa	0	1	1	
BGIOSGA026465-PA.faa	0	1	1	
ONIVA09G01130.1.faa	0	0	1	
ONIVA09G01080.1.faa	0	0	1	
ONIVA09G01050.1.faa	0	0	1	
ONIVA09G00940.1.faa	0	0	1	
ONIVA09G00950.1.faa	0	0	1	
BGIOSGA018310-PA.faa	0	1	1	
ONIVA09G00720.1.faa	0	0	1	
ONIVA09G00390.1.faa	0	0	1	
ONIVA09G00400.1.faa	0	0	1	
ONIVA09G00370.1.faa	0	0	1	
ONIVA09G00010.1.faa	0	0	1	
BGIOSGA016836-PA.faa	0	1	1	
BGIOSGA016835-PA.faa	0	1	1	
BGIOSGA031072-PA.faa	0	1	1	
BGIOSGA031073-PA.faa	0	1	0	
BGIOSGA029455-PA.faa	0	1	1	
BGIOSGA029454-PA.faa	0	1	0	
BGIOSGA031074-PA.faa	0	1	0	
BGIOSGA029480-PA.faa	0	1	0	
BGIOSGA030878-PA.faa	0	1	0	
BGIOSGA029670-PA.faa	0	1	0	
BGIOSGA030856-PA.faa	0	1	0	
BGIOSGA029825-PA.faa	0	1	0	
BGIOSGA029824-PA.faa	0	1	0	
BGIOSGA030692-PA.faa	0	1	0	
BGIOSGA030693-PA.faa	0	1	0	
BGIOSGA029823-PA.faa	0	1	0	
BGIOSGA030694-PA.faa	0	1	0	
BGIOSGA030690-PA.faa	0	1	0	
BGIOSGA029912-PA.faa	0	1	0	
BGIOSGA030551-PA.faa	0	1	0	
BGIOSGA030552-PA.faa	0	1	0	
BGIOSGA029953-PA.faa	0	1	1	
BGIOSGA029952-PA.faa	0	1	0	
BGIOSGA030553-PA.faa	0	1	0	
BGIOSGA029993-PA.faa	0	1	1	
BGIOSGA030507-PA.faa	0	1	0	
BGIOSGA029992-PA.faa	0	1	0	
BGIOSGA029991-PA.faa	0	1	0	
BGIOSGA030508-PA.faa	0	1	0	
BGIOSGA030500-PA.faa	0	1	1	
BGIOSGA030501-PA.faa	0	1	1	
BGIOSGA029998-PA.faa	0	1	0	
BGIOSGA030502-PA.faa	0	1	0	
BGIOSGA030503-PA.faa	0	1	0	
BGIOSGA030504-PA.faa	0	1	0	
BGIOSGA030053-PA.faa	0	1	0	
BGIOSGA030080-PA.faa	0	1	0	
BGIOSGA030436-PA.faa	0	1	0	
BGIOSGA030079-PA.faa	0	1	0	
BGIOSGA030078-PA.faa	0	1	0	
BGIOSGA030419-PA.faa	0	1	0	
BGIOSGA030153-PA.faa	0	1	0	
BGIOSGA030325-PA.faa	0	1	0	
BGIOSGA030186-PA.faa	0	1	0	
BGIOSGA030185-PA.faa	0	1	0	
BGIOSGA030184-PA.faa	0	1	0	
BGIOSGA030193-PA.faa	0	1	0	
BGIOSGA030308-PA.faa	0	1	1	
BGIOSGA030209-PA.faa	0	1	1	
BGIOSGA030208-PA.faa	0	1	1	
BGIOSGA030207-PA.faa	0	1	0	
BGIOSGA030215-PA.faa	0	1	0	
BGIOSGA030214-PA.faa	0	1	0	
Os09t0100750-01.faa	1	0	0	
Os09t0100800-01.faa	1	1	1	
Os09t0101100-01.faa	1	1	1	
BGIOSGA030256-PA.faa	0	1	0	
Os09t0101200-00.faa	1	0	0	
Os09t0101300-00.faa	1	1	1	
BGIOSGA030258-PA.faa	0	1	1	
BGIOSGA030259-PA.faa	0	1	1	
BGIOSGA030254-PA.faa	0	1	0	
BGIOSGA030253-PA.faa	0	1	0	
BGIOSGA030260-PA.faa	0	1	0	
Os09t0101800-01.faa	1	1	1	
Os09t0102300-00.faa	1	0	0	
Os09t0103100-01.faa	1	1	1	
Os09t0103150-00.faa	1	0	0	
Os09t0103200-01.faa	1	1	1	
Os09t0103300-01.faa	1	0	0	
Os09t0103400-01.faa	1	1	1	
Os09t0103500-01.faa	1	1	1	
Os09t0103600-01.faa	1	1	1	
Os09t0103700-01.faa	1	1	1	
Os09t0103800-00.faa	1	1	1	
BGIOSGA030266-PA.faa	0	1	1	
BGIOSGA030249-PA.faa	0	1	0	
BGIOSGA030266-PA.faa	0	1	1	
Os09t0104200-02.faa	1	1	1	
Os09t0104300-01.faa	1	1	1	
Os09t0104700-00.faa	1	1	1	
ONIVA09G00190.1.faa	0	0	1	
ONIVA09G00200.1.faa	0	0	1	
ONIVA09G00210.1.faa	0	0	1	
ONIVA09G00220.1.faa	0	0	1	
BGIOSGA030270-PA.faa	0	1	1	
ONIVA09G00240.1.faa	0	0	1	
BGIOSGA030268-PA.faa	0	1	0	
BGIOSGA030269-PA.faa	0	1	0	
BGIOSGA030246-PA.faa	0	1	1	
BGIOSGA030270-PA.faa	0	1	1	
BGIOSGA030271-PA.faa	0	1	0	
BGIOSGA030272-PA.faa	0	1	1	
Os09t0106200-01.faa	1	0	1	
Os09t0106700-01.faa	1	1	1	
BGIOSGA030244-PA.faa	0	1	0	
Os09t0107400-00.faa	1	0	0	
Os09t0107600-00.faa	1	0	0	
Os09t0107900-01.faa	1	1	0	
Os09t0108400-02.faa	1	1	1	
BGIOSGA030275-PA.faa	0	1	1	
BGIOSGA030243-PA.faa	0	1	0	
BGIOSGA030275-PA.faa	0	1	1	
BGIOSGA030276-PA.faa	0	1	1	
Os09t0108450-01.faa	1	0	0	
Os09t0108600-01.faa	1	0	0	
Os09t0109150-00.faa	1	0	1	
BGIOSGA030276-PA.faa	0	1	1	
ONIVA09G00450.1.faa	0	0	1	
Os09t0109500-01.faa	1	1	1	
BGIOSGA030241-PA.faa	0	1	0	
Os09t0109600-01.faa	1	1	1	
BGIOSGA030240-PA.faa	0	1	0	
BGIOSGA030239-PA.faa	0	1	0	
Os09t0109800-01.faa	1	1	1	
BGIOSGA030279-PA.faa	0	1	1	
BGIOSGA030279-PA.faa	0	1	1	
Os09t0110100-01.faa	1	1	1	
Os09t0110151-00.faa	1	0	0	
Os09t0110200-01.faa	1	1	1	
Os09t0110300-01.faa	1	1	1	
Os09t0110400-02.faa	1	1	1	
ONIVA09G00540.1.faa	0	0	1	
ONIVA09G00550.1.faa	0	0	1	
BGIOSGA030282-PA.faa	0	1	0	
Os09t0110500-01.faa	1	0	0	
Os09t0110750-00.faa	1	0	0	
Os09t0111100-01.faa	1	1	1	
ONIVA09G00570.1.faa	0	0	1	
BGIOSGA030283-PA.faa	0	1	0	
Os09t0111300-01.faa	1	0	0	
Os09t0111700-00.faa	1	0	0	
Os09t0111800-02.faa	1	1	0	
BGIOSGA030234-PA.faa	0	1	1	
BGIOSGA030284-PA.faa	0	1	0	
Os09t0112100-02.faa	1	0	0	
Os09t0112400-01.faa	1	1	1	
BGIOSGA030285-PA.faa	0	1	1	
BGIOSGA030232-PA.faa	0	1	1	
BGIOSGA030231-PA.faa	0	1	1	
BGIOSGA030286-PA.faa	0	1	0	
Os09t0113000-01.faa	1	0	0	
Os09t0113500-00.faa	1	0	0	
Os09t0114500-01.faa	1	1	1	
Os09t0114700-00.faa	1	1	1	
BGIOSGA030229-PA.faa	0	1	1	
BGIOSGA030227-PA.faa	0	1	1	
BGIOSGA030229-PA.faa	0	1	1	
BGIOSGA030228-PA.faa	0	1	0	
BGIOSGA030227-PA.faa	0	1	1	
Os09t0115400-01.faa	1	1	1	
ONIVA09G00780.1.faa	0	0	1	
Os09t0115466-00.faa	1	0	0	
Os09t0115500-01.faa	1	1	1	
Os09t0115600-01.faa	1	2	1	
BGIOSGA030220-PA.faa	0	1	0	
Os09t0115900-01.faa	1	1	1	
Os09t0116000-00.faa	1	1	1	
Os09t0116050-00.faa	1	1	1	
ONIVA09G00840.1.faa	0	0	1	
Os09t0116100-01.faa	1	0	0	
Os09t0116400-01.faa	1	1	1	
BGIOSGA030290-PA.faa	0	1	0	
Os09t0116600-01.faa	1	0	0	
Os09t0116800-00.faa	1	1	1	
ONIVA09G00970.1.faa	0	0	1	
ONIVA09G00980.1.faa	0	0	1	
ONIVA09G00990.1.faa	0	0	1	
ONIVA09G01000.1.faa	0	0	1	
ONIVA09G01010.1.faa	0	0	1	
Os09t0116900-01.faa	1	0	0	
Os09t0119100-01.faa	1	1	1	
BGIOSGA030296-PA.faa	0	1	0	
Os09t0119600-01.faa	1	1	1	
Os09t0120033-01.faa	1	0	0	
Os09t0120100-00.faa	1	1	1	
BGIOSGA030298-PA.faa	0	1	0	
BGIOSGA030212-PA.faa	0	1	0	
BGIOSGA030299-PA.faa	0	1	1	
Os09t0120600-00.faa	1	0	1	
Os09t0120800-01.faa	1	0	0	
Os09t0121000-01.faa	1	0	0	
Os09t0121050-00.faa	1	0	0	
Os09t0121900-00.faa	1	1	1	
Os09t0122000-01.faa	1	1	1	
ONIVA09G01380.1.faa	0	0	1	
Os09t0122100-00.faa	1	0	0	
Os09t0122200-00.faa	1	0	0	
Os09t0122300-01.faa	1	0	0	
Os09t0122500-01.faa	1	0	0	
Os09t0123100-01.faa	1	1	1	
Os09t0123200-01.faa	1	1	1	
Os09t0123300-01.faa	1	1	1	
Os09t0123400-00.faa	1	0	0	
Os09t0123500-01.faa	1	1	1	
BGIOSGA030311-PA.faa	0	1	1	
Os09t0124100-00.faa	1	1	1	
BGIOSGA030305-PA.faa	0	1	1	
Os09t0124232-00.faa	1	0	0	
Os09t0124300-00.faa	1	0	0	
Os09t0124200-01.faa	1	0	1	
Os09t0124566-00.faa	1	0	0	
Os09t0124800-01.faa	1	1	1	
Os09t0124816-00.faa	1	0	0	
Os09t0124850-00.faa	1	0	0	
Os09t0125400-00.faa	1	1	1	
BGIOSGA030309-PA.faa	0	1	0	
BGIOSGA030310-PA.faa	0	1	0	
BGIOSGA030311-PA.faa	0	1	1	
Os09t0125766-01.faa	1	0	0	
Os09t0125900-01.faa	1	1	1	
Os09t0126250-00.faa	1	0	0	
Os09t0126600-01.faa	1	1	1	
BGIOSGA030204-PA.faa	0	1	0	
BGIOSGA030203-PA.faa	0	1	0	
Os09t0127300-01.faa	1	1	1	
Os09t0127700-01.faa	1	1	1	
Os09t0127800-01.faa	1	1	1	
Os09t0128101-00.faa	1	0	0	
Os09t0128400-01.faa	1	1	1	
Os09t0128600-01.faa	1	1	1	
BGIOSGA030197-PA.faa	0	1	0	
BGIOSGA030313-PA.faa	0	1	1	
BGIOSGA030314-PA.faa	0	1	1	
BGIOSGA030315-PA.faa	0	1	0	
Os09t0128750-01.faa	1	0	0	
Os09t0129400-01.faa	1	0	0	
Os09t0129450-00.faa	1	0	0	
Os09t0129500-01.faa	1	0	0	
Os09t0129600-01.faa	2	1	1	
Os09t0130300-01.faa	1	0	0	
Os09t0130500-01.faa	1	0	0	
Os09t0130700-00.faa	1	1	1	
Os09t0130800-02.faa	1	1	1	
Os09t0130901-01.faa	1	0	0	
Os09t0131000-01.faa	1	0	0	
Os09t0131150-01.faa	1	0	0	
Os09t0131200-01.faa	1	1	1	
BGIOSGA030318-PA.faa	0	1	0	
BGIOSGA030319-PA.faa	0	1	0	
Os09t0131400-01.faa	1	0	1	
Os09t0132200-01.faa	1	1	1	
Os09t0132600-01.faa	1	1	1	
ONIVA09G01520.1.faa	0	0	1	
Os09t0132900-02.faa	1	1	1	
Os09t0133000-01.faa	1	1	1	
Os09t0133200-01.faa	1	1	1	
ONIVA09G01560.1.faa	0	0	1	
ONIVA09G01570.1.faa	0	0	1	
ONIVA09G01580.1.faa	0	0	1	
BGIOSGA030189-PA.faa	0	1	0	
Os09t0133600-01.faa	1	1	1	
Os09t0133700-01.faa	1	1	1	
Os09t0133800-01.faa	1	1	1	
ONIVA09G01620.1.faa	0	0	1	
ONIVA09G01630.4.faa	0	0	1	
Os09t0134400-01.faa	1	1	0	
Os09t0134500-02.faa	1	1	1	
ONIVA09G01650.2.faa	0	0	1	
BGIOSGA030327-PA.faa	0	1	0	
Os09t0134900-02.faa	1	0	0	
Os09t0135200-01.faa	1	0	0	
Os09t0135100-00.faa	1	0	1	
Os09t0135400-01.faa	1	1	1	
ONIVA09G01680.1.faa	0	0	1	
Os09t0135501-01.faa	1	0	0	
Os09t0135700-01.faa	1	1	1	
Os09t0135800-01.faa	1	1	1	
BGIOSGA030330-PA.faa	0	1	0	
BGIOSGA030181-PA.faa	0	1	0	
Os09t0135850-00.faa	1	0	0	
Os09t0237600-01.faa	1	1	1	
ONIVA09G01710.1.faa	0	0	1	
BGIOSGA030348-PA.faa	0	1	0	
BGIOSGA030177-PA.faa	0	1	0	
BGIOSGA030176-PA.faa	0	1	0	
Os09t0238700-02.faa	1	0	0	
Os09t0239450-00.faa	1	0	0	
Os09t0240200-01.faa	1	1	1	
Os09t0240350-00.faa	1	0	0	
Os09t0240500-01.faa	1	1	1	
ONIVA09G01740.1.faa	0	0	1	
ONIVA09G01750.1.faa	0	0	1	
Os09t0240850-01.faa	1	0	0	
Os09t0240975-01.faa	1	0	0	
Os09t0241100-01.faa	1	1	1	
Os09t0241200-01.faa	1	0	0	
Os09t0241550-00.faa	1	1	1	
ONIVA09G01780.1.faa	0	0	1	
ONIVA09G01790.1.faa	0	0	1	
BGIOSGA030336-PA.faa	0	1	1	
BGIOSGA030179-PA.faa	0	1	1	
Os09t0241700-01.faa	1	1	0	
BGIOSGA030336-PA.faa	0	1	1	
BGIOSGA030179-PA.faa	0	1	1	
Os09t0242000-00.faa	1	0	0	
Os09t0242300-00.faa	1	1	1	
ONIVA09G01830.1.faa	0	0	1	
BGIOSGA030338-PA.faa	0	1	1	
BGIOSGA030338-PA.faa	0	1	1	
BGIOSGA030339-PA.faa	0	1	0	
BGIOSGA030340-PA.faa	0	1	0	
Os09t0242600-01.faa	1	0	0	
Os09t0242800-01.faa	1	1	1	
Os09t0243000-00.faa	1	0	1	
Os09t0243200-01.faa	1	1	1	
BGIOSGA030343-PA.faa	0	1	1	
BGIOSGA030344-PA.faa	0	1	1	
Os09t0243450-01.faa	1	0	0	
Os09t0244200-01.faa	1	0	0	
Os09t0244400-01.faa	1	1	1	
Os09t0244600-01.faa	1	0	0	
Os09t0244900-04.faa	1	1	1	
Os09t0245500-01.faa	1	1	1	
BGIOSGA030349-PA.faa	0	1	0	
Os09t0246200-01.faa	1	1	1	
ONIVA09G02040.1.faa	0	0	1	
Os09t0246250-00.faa	1	0	0	
Os09t0246300-01.faa	1	0	0	
Os09t0246500-01.faa	1	1	1	
BGIOSGA030350-PA.faa	0	1	0	
Os09t0246700-01.faa	1	0	1	
ONIVA09G02080.1.faa	0	0	1	
ONIVA09G02090.1.faa	0	0	1	
Os09t0246900-00.faa	1	0	0	
Os09t0247101-01.faa	1	0	0	
Os09t0247500-01.faa	1	1	1	
ONIVA09G02110.1.faa	0	0	1	
Os09t0247600-01.faa	1	1	1	
BGIOSGA030171-PA.faa	0	1	1	
BGIOSGA030171-PA.faa	0	1	1	
BGIOSGA030352-PA.faa	0	1	0	
BGIOSGA030170-PA.faa	0	1	0	
Os09t0247700-01.faa	1	0	0	
Os09t0248000-03.faa	1	1	1	
Os09t0248100-01.faa	1	1	1	
Os09t0248200-01.faa	1	1	0	
Os09t0248300-01.faa	1	1	1	
BGIOSGA030167-PA.faa	0	1	1	
ONIVA09G02180.1.faa	0	0	1	
ONIVA09G02190.1.faa	0	0	1	
BGIOSGA030357-PA.faa	0	1	1	
BGIOSGA030167-PA.faa	0	1	1	
BGIOSGA030355-PA.faa	0	1	0	
BGIOSGA030166-PA.faa	0	1	1	
Os09t0248900-01.faa	1	1	1	
Os09t0249000-01.faa	1	1	1	
ONIVA09G02250.1.faa	0	0	1	
ONIVA09G02260.1.faa	0	0	1	
BGIOSGA030160-PA.faa	0	1	1	
ONIVA09G02280.1.faa	0	0	1	
ONIVA09G02290.1.faa	0	0	1	
BGIOSGA030359-PA.faa	0	1	1	
ONIVA09G02310.1.faa	0	0	1	
BGIOSGA030164-PA.faa	0	1	0	
Os09t0249100-01.faa	1	0	0	
Os09t0249400-01.faa	1	1	0	
BGIOSGA030357-PA.faa	0	1	1	
Os09t0249600-01.faa	1	1	1	
Os09t0249700-01.faa	1	1	1	
BGIOSGA030166-PA.faa	0	1	1	
BGIOSGA030161-PA.faa	0	1	0	
Os09t0249900-01.faa	1	1	0	
BGIOSGA030160-PA.faa	0	1	1	
BGIOSGA030159-PA.faa	0	1	0	
BGIOSGA030359-PA.faa	0	1	1	
Os09t0249750-00.faa	1	0	0	
Os09t0250150-00.faa	1	0	0	
Os09t0250200-00.faa	1	1	1	
Os09t0250300-00.faa	1	0	0	
Os09t0250700-01.faa	1	1	1	
Os09t0250800-00.faa	1	1	1	
BGIOSGA030157-PA.faa	0	1	1	
ONIVA09G02360.1.faa	0	0	1	
BGIOSGA030157-PA.faa	0	1	1	
Os09t0250875-00.faa	1	0	0	
Os09t0251100-00.faa	1	1	1	
ONIVA09G02400.1.faa	0	0	1	
ONIVA09G02410.1.faa	0	0	1	
BGIOSGA030363-PA.faa	0	1	0	
Os09t0251450-00.faa	1	0	0	
Os09t0251500-01.faa	1	1	1	
ONIVA09G02380.2.faa	0	0	1	
Os09t0251650-00.faa	1	0	0	
Os09t0251800-01.faa	1	1	1	
ONIVA09G02430.1.faa	0	0	1	
ONIVA09G02440.1.faa	0	0	1	
BGIOSGA030152-PA.faa	0	1	0	
Os09t0252000-00.faa	1	1	1	
BGIOSGA030151-PA.faa	0	1	0	
Os09t0252100-01.faa	1	1	1	
Os09t0252700-01.faa	2	1	1	
Os09t0253000-01.faa	1	1	0	
BGIOSGA030150-PA.faa	0	1	1	
BGIOSGA030149-PA.faa	0	1	1	
BGIOSGA030148-PA.faa	0	1	0	
BGIOSGA030369-PA.faa	0	1	0	
BGIOSGA030370-PA.faa	0	1	1	
BGIOSGA030371-PA.faa	0	1	0	
Os09t0253775-00.faa	1	0	0	
Os09t0254050-00.faa	1	0	0	
Os09t0254600-00.faa	1	0	0	
Os09t0255000-01.faa	1	0	0	
Os09t0255101-00.faa	1	0	0	
Os09t0255200-00.faa	1	1	1	
Os09t0255300-00.faa	1	2	1	
Os09t0255333-01.faa	1	0	0	
Os09t0255366-00.faa	1	0	0	
Os09t0255400-02.faa	1	1	1	
Os09t0255800-01.faa	1	0	0	
Os09t0255900-01.faa	1	1	1	
Os09t0256100-00.faa	1	1	1	
ONIVA09G02850.1.faa	0	0	1	
ONIVA09G02860.1.faa	0	0	1	
ONIVA09G02870.1.faa	0	0	1	
Os09t0256600-00.faa	2	1	1	
Os09t0256700-01.faa	1	1	0	
BGIOSGA030143-PA.faa	0	1	0	
Os09t0257000-00.faa	1	1	1	
ONIVA09G02900.1.faa	0	0	1	
ONIVA09G02910.1.faa	0	0	1	
BGIOSGA030142-PA.faa	0	1	1	
BGIOSGA030377-PA.faa	0	1	0	
BGIOSGA030378-PA.faa	0	1	0	
BGIOSGA030379-PA.faa	0	1	0	
BGIOSGA030380-PA.faa	0	1	0	
BGIOSGA030142-PA.faa	0	1	1	
Os09t0257900-01.faa	1	1	1	
Os09t0258000-01.faa	1	1	1	
BGIOSGA030139-PA.faa	0	1	0	
BGIOSGA030138-PA.faa	0	1	1	
BGIOSGA030137-PA.faa	0	1	0	
BGIOSGA030136-PA.faa	0	1	0	
BGIOSGA030135-PA.faa	0	1	0	
BGIOSGA030134-PA.faa	0	1	0	
Os09t0258500-01.faa	1	1	1	
Os09t0258600-01.faa	1	1	1	
BGIOSGA030381-PA.faa	0	1	1	
BGIOSGA030382-PA.faa	0	1	1	
ONIVA09G02990.1.faa	0	0	1	
BGIOSGA030381-PA.faa	0	1	1	
BGIOSGA030382-PA.faa	0	1	1	
