source:Brassicaceae/arabidopsisthaliana_Brassicaceae_algEnsemblCompara	arabidopsis_thaliana	arabidopsis_lyrata	brassica_rapa	brassica_oleracea	brassica_napus	arabidopsis_halleri	
AT2G17070.1.faa	1	1	0	0	0	1	
AT2G17080.1.faa	1	1	2	3	5	1	
AT2G17090.1.faa	1	1	2	2	4	0	
AT2G17110.1.faa	1	1	1	1	2	1	
AT2G17120.1.faa	1	1	2	2	4	1	
AT2G17130.1.faa	1	1	1	1	2	1	
AT2G17140.1.faa	1	1	1	1	2	1	
AT2G17150.1.faa	1	1	2	2	4	1	
AT2G17170.1.faa	1	1	0	0	0	1	
AT2G17180.1.faa	1	1	1	1	2	1	
AT2G17190.1.faa	1	1	0	0	0	1	
AT2G17200.1.faa	1	0	0	1	1	0	
AT2G17210.1.faa	1	1	1	1	0	1	
AT2G17220.1.faa	1	1	2	2	4	1	
AT2G17230.1.faa	1	2	1	1	2	1	
AT2G17240.1.faa	1	1	2	1	3	1	
AT2G17250.1.faa	1	1	2	2	4	1	
AT2G17260.1.faa	1	1	0	1	2	1	
AT2G17265.1.faa	1	2	3	3	6	1	
AT2G17270.1.faa	1	1	2	2	4	1	
AT2G17280.1.faa	1	1	1	1	3	1	
AT2G17290.2.faa	1	1	2	3	5	1	
AT2G17300.1.faa	1	1	1	1	3	1	
AT2G17305.1.faa	1	1	2	2	4	1	
AT2G17310.1.faa	1	1	0	2	2	2	
AT2G17320.1.faa	1	1	1	1	0	1	
AT2G17340.1.faa	1	1	0	0	2	1	
AT2G17350.1.faa	1	1	1	2	3	1	
AT2G17360.1.faa	1	1	0	0	0	1	
AT2G17370.1.faa	1	1	1	1	2	1	
AT2G17380.1.faa	1	1	1	1	2	1	
AT2G17390.1.faa	1	0	0	1	2	1	
AT2G17410.3.faa	1	1	2	1	3	1	
AT2G17420.1.faa	1	1	2	4	6	1	
AT2G17430.1.faa	1	1	1	1	2	1	
AT2G17440.1.faa	1	1	2	2	4	1	
AT2G17442.7.faa	1	1	0	0	0	1	
AT2G17450.1.faa	1	1	2	1	4	1	
AT2G17470.2.faa	1	1	1	1	1	0	
AT2G17480.1.faa	1	1	2	2	4	1	
AT2G17500.2.faa	1	1	2	2	4	1	
AT2G17510.2.faa	1	1	1	1	2	1	
AT2G17520.1.faa	1	1	1	1	2	1	
AT2G17525.1.faa	1	0	1	1	2	1	
AT2G17530.1.faa	1	2	1	2	3	1	
AT2G17540.2.faa	1	1	2	2	4	1	
AT2G17550.1.faa	1	1	1	1	3	1	
AT2G17560.1.faa	1	1	2	1	4	1	
AT2G17570.1.faa	1	1	2	2	3	1	
AT2G17580.1.faa	1	1	1	1	2	0	
AT2G17600.1.faa	1	0	0	0	0	1	
AT2G17620.1.faa	1	1	2	2	4	1	
AT2G17630.1.faa	1	1	1	1	2	1	
AT2G17640.1.faa	1	1	1	1	2	1	
AT2G17650.1.faa	1	1	1	1	2	1	
AT2G17660.1.faa	1	1	2	2	4	1	
AT2G17670.1.faa	1	1	1	1	2	1	
AT2G17680.1.faa	1	1	1	1	2	1	
AT2G17690.1.faa	1	0	0	0	0	2	
AT2G17695.3.faa	1	2	1	1	2	1	
AT2G17700.1.faa	1	1	3	5	9	1	
AT2G17705.1.faa	1	1	1	0	2	1	
AT2G17710.1.faa	1	1	2	2	4	1	
AT2G17720.1.faa	1	1	2	2	4	1	
AT2G17723.1.faa	1	1	0	1	2	0	
AT2G17730.2.faa	1	1	2	2	4	1	
AT2G17740.1.faa	1	0	1	1	1	1	
AT2G17750.1.faa	1	1	0	1	1	0	
AT2G17760.1.faa	1	1	2	3	4	1	
AT2G17770.3.faa	1	1	2	2	3	1	
AT2G17780.6.faa	1	1	1	1	2	1	
AT2G17785.1.faa	1	2	0	0	0	1	
AT2G17787.1.faa	1	1	2	2	4	0	
AT2G17790.1.faa	1	1	1	1	2	1	
AT2G17800.1.faa	1	1	2	1	4	1	
AT2G17820.1.faa	1	1	1	1	2	1	
AT2G17840.1.faa	1	1	2	2	4	1	
AT2G17845.1.faa	1	1	1	1	2	0	
AT2G17850.3.faa	1	1	0	1	2	0	
AT2G17860.1.faa	1	1	1	2	3	1	
AT2G17870.1.faa	1	0	0	0	1	0	
AT2G17880.1.faa	1	1	2	2	4	1	
AT2G17890.1.faa	1	1	2	2	4	1	
AT2G17900.1.faa	1	1	1	1	2	2	
AT2G17930.1.faa	1	1	2	2	6	1	
AT2G17940.1.faa	1	1	1	1	2	1	
AT2G17950.1.faa	1	1	3	3	5	1	
AT2G17970.1.faa	1	1	0	1	2	1	
AT2G17972.1.faa	1	1	1	0	2	1	
AT2G17975.1.faa	1	1	1	1	2	1	
AT2G17980.1.faa	1	2	1	1	2	3	
AT2G17990.3.faa	1	2	2	2	4	1	
AT2G18000.2.faa	1	1	1	1	2	1	
AT2G18010.1.faa	1	1	3	3	5	1	
AT2G18020.1.faa	1	1	3	3	4	1	
AT2G18030.1.faa	1	1	1	1	2	1	
AT2G18040.1.faa	1	1	2	3	5	1	
AT2G18050.1.faa	1	1	1	1	2	1	
AT2G18060.1.faa	1	1	1	2	1	1	
AT2G18080.1.faa	1	1	1	1	2	1	
AT2G18090.1.faa	1	1	1	0	1	1	
AT2G18100.1.faa	1	1	1	1	2	1	
AT2G18110.1.faa	1	1	2	1	2	0	
AT2G18120.1.faa	1	1	1	0	3	1	
AT2G18140.1.faa	2	1	1	3	3	1	
AT2G18160.1.faa	1	1	3	3	5	1	
AT2G18170.1.faa	1	1	2	2	3	1	
AT2G18180.1.faa	1	1	0	0	0	1	
AT2G18190.1.faa	1	0	1	1	1	1	
AT2G18193.1.faa	1	0	1	1	2	1	
AT2G18196.1.faa	1	2	1	1	2	1	
AT2G18200.1.faa	1	1	0	0	0	0	
AT2G18210.1.faa	1	1	0	0	0	1	
AT2G18220.1.faa	1	0	1	2	3	1	
AT2G18230.1.faa	1	1	2	2	4	2	
AT2G18240.1.faa	1	1	1	1	2	1	
AT2G18245.1.faa	1	1	1	1	2	1	
AT2G18250.1.faa	1	1	2	2	4	2	
AT2G18260.1.faa	1	1	2	2	4	1	
AT2G18280.2.faa	1	1	1	1	2	1	
AT2G18290.1.faa	1	1	1	1	3	1	
AT2G18300.3.faa	1	1	3	3	6	1	
AT2G18328.1.faa	1	1	1	2	4	1	
AT2G18330.1.faa	1	1	2	2	4	1	
AT2G18340.1.faa	1	1	1	1	1	1	
AT2G18350.1.faa	1	1	2	2	3	1	
AT2G18360.1.faa	1	1	1	2	3	1	
AT2G18370.1.faa	1	1	1	1	2	1	
AT2G18380.1.faa	1	1	2	2	4	1	
AT2G18390.1.faa	1	1	2	2	5	1	
AT2G18400.1.faa	1	1	2	2	5	1	
AT2G18410.1.faa	1	1	0	1	0	1	
AT2G18420.1.faa	1	1	0	0	0	0	
AT2G18450.1.faa	1	1	1	1	2	1	
AT2G18460.1.faa	1	1	0	1	2	1	
AT2G18465.1.faa	1	1	0	1	0	1	
AT2G18470.3.faa	1	1	2	2	5	1	
AT2G18480.1.faa	1	1	1	1	2	1	
AT2G18490.2.faa	1	1	0	0	0	0	
AT2G18500.1.faa	1	1	1	2	5	1	
AT2G18510.1.faa	1	1	1	2	4	1	
AT2G18520.1.faa	1	1	1	1	2	1	
AT2G18540.2.faa	1	1	1	1	2	0	
AT2G18550.1.faa	1	1	2	2	2	1	
AT2G18560.1.faa	1	1	1	1	2	1	
AT2G18570.1.faa	1	1	1	1	2	2	
AT2G18590.1.faa	1	1	0	1	0	1	
AT2G18600.1.faa	1	1	1	1	2	1	
AT2G18620.1.faa	1	1	1	1	2	0	
AT2G18630.1.faa	1	1	2	2	4	1	
AT2G18640.1.faa	1	2	1	1	2	2	
AT2G18650.1.faa	1	1	2	2	4	1	
AT2G18660.1.faa	1	1	1	2	3	1	
AT2G18670.1.faa	1	1	1	1	1	1	
AT2G18680.1.faa	1	1	1	4	7	2	
AT2G18690.1.faa	1	1	1	1	2	2	
AT2G18700.1.faa	1	1	1	1	2	1	
AT2G18710.1.faa	1	1	1	1	2	1	
AT2G18720.1.faa	1	1	0	0	0	1	
AT2G18730.1.faa	1	1	2	2	4	1	
AT2G18740.1.faa	1	1	1	1	3	1	
AT2G18750.2.faa	1	1	2	2	4	1	
AT2G18760.3.faa	1	1	1	1	2	1	
AT2G18770.2.faa	1	1	1	1	2	1	
AT2G18780.1.faa	1	1	0	2	3	1	
AT2G18790.1.faa	1	1	1	2	3	1	
AT2G18800.1.faa	1	1	1	1	2	1	
AT2G18840.1.faa	1	1	0	0	0	1	
AT2G18850.1.faa	1	1	1	1	2	1	
AT2G18860.1.faa	1	1	1	1	2	1	
AT2G18870.1.faa	1	1	0	0	0	1	
AT2G18876.1.faa	1	1	1	1	2	1	
AT2G18880.1.faa	1	1	1	1	2	1	
AT2G18890.1.faa	1	1	2	2	5	1	
AT2G18900.1.faa	1	1	1	1	2	1	
AT2G18910.1.faa	1	1	2	3	6	1	
AT2G18915.2.faa	1	1	3	3	6	1	
AT2G18940.1.faa	1	1	1	1	2	1	
AT2G18950.1.faa	1	1	1	1	2	1	
AT2G18960.1.faa	1	1	2	4	6	1	
AT2G18969.1.faa	1	1	1	1	1	1	
AT2G18980.1.faa	1	0	0	0	0	1	
AT2G18990.1.faa	1	1	0	1	1	1	
AT2G19000.1.faa	1	1	2	2	2	1	
AT2G19010.2.faa	1	1	2	3	4	1	
AT2G19020.1.faa	1	1	0	1	1	0	
AT2G19030.1.faa	2	1	0	0	0	0	
AT2G19050.1.faa	1	1	0	1	0	1	
AT2G19060.1.faa	1	1	2	1	3	1	
AT2G19070.1.faa	1	1	2	2	4	1	
AT2G19080.1.faa	1	1	1	2	4	1	
AT2G19090.1.faa	1	1	2	2	3	1	
AT2G19110.2.faa	1	1	1	0	2	3	
AT2G19120.1.faa	1	0	0	0	0	1	
AT2G19130.1.faa	1	1	1	1	1	1	
AT2G19146.1.faa	1	0	0	1	1	0	
AT2G19150.1.faa	1	1	0	0	0	0	
AT2G19160.1.faa	1	1	3	2	7	1	
AT2G19170.1.faa	1	1	2	2	4	1	
AT2G19180.2.faa	1	1	2	2	4	1	
AT2G19190.1.faa	1	0	0	0	0	1	
AT2G19210.1.faa	1	0	1	2	3	1	
AT2G19220.1.faa	1	0	0	0	0	1	
AT2G19260.2.faa	1	1	2	2	3	1	
AT2G19270.1.faa	1	1	1	0	2	1	
AT2G19280.1.faa	1	1	1	1	2	1	
AT2G19310.1.faa	1	1	0	1	1	1	
AT2G19320.1.faa	1	1	1	1	3	1	
AT2G19330.1.faa	1	1	1	1	2	1	
AT2G19350.1.faa	1	1	2	2	3	1	
AT2G19360.1.faa	1	1	1	1	1	0	
AT2G19380.1.faa	1	1	0	0	0	1	
AT2G19385.1.faa	1	1	1	1	2	1	
AT2G19390.1.faa	1	1	2	2	6	1	
AT2G19400.1.faa	1	1	2	2	2	1	
AT2G19410.2.faa	1	1	2	2	5	1	
AT2G19430.1.faa	1	1	1	1	2	1	
AT2G19440.1.faa	1	0	1	1	2	1	
AT2G19450.1.faa	1	1	2	2	3	1	
AT2G19460.2.faa	1	1	2	1	3	1	
AT2G19470.1.faa	1	1	0	0	1	0	
AT2G19480.1.faa	1	1	4	2	6	1	
AT2G19490.1.faa	1	0	1	1	3	1	
AT2G19500.1.faa	1	2	2	2	3	3	
AT2G19510.1.faa	2	2	0	0	1	0	
AT2G19520.1.faa	1	1	3	3	7	1	
AT2G19530.1.faa	1	1	2	2	4	1	
AT2G19540.1.faa	1	1	0	2	4	1	
AT2G19550.1.faa	1	1	0	2	1	1	
AT2G19560.1.faa	1	1	1	2	4	1	
AT2G19570.1.faa	1	1	1	1	2	1	
AT2G19580.1.faa	1	1	1	1	1	0	
AT2G19590.1.faa	1	1	1	2	4	1	
AT2G19600.1.faa	1	3	3	2	5	1	
AT2G19610.2.faa	1	0	3	3	3	1	
AT2G19620.1.faa	1	1	1	1	2	1	
AT2G19640.2.faa	1	1	1	1	1	1	
AT2G19660.2.faa	1	0	0	1	1	2	
AT2G19670.1.faa	1	1	1	1	2	1	
AT2G19680.1.faa	1	1	0	0	0	0	
AT2G19690.2.faa	1	1	2	2	4	1	
AT2G19710.1.faa	1	1	1	1	2	1	
AT2G19720.1.faa	1	1	1	1	2	1	
AT2G19730.2.faa	1	1	3	3	6	1	
AT2G19740.1.faa	1	1	4	3	6	3	
AT2G19750.1.faa	1	1	0	2	4	1	
AT2G19760.1.faa	1	1	3	3	6	1	
AT2G19770.1.faa	1	1	3	2	5	1	
AT2G19780.1.faa	1	1	2	2	4	1	
AT2G19790.1.faa	1	1	2	2	4	1	
AT2G19800.1.faa	1	1	2	2	4	1	
AT2G19802.1.faa	1	1	0	0	0	0	
AT2G19810.1.faa	1	1	1	1	2	1	
AT2G19820.1.faa	1	1	0	0	2	0	
AT2G19830.2.faa	1	1	2	2	4	1	
AT2G19860.1.faa	1	1	0	0	0	1	
AT2G19870.1.faa	1	1	1	1	2	1	
AT2G19880.2.faa	1	1	3	3	5	1	
AT2G19893.1.faa	1	1	0	0	0	1	
AT2G19900.1.faa	1	1	1	0	2	1	
AT2G19910.1.faa	1	1	1	1	3	1	
AT2G19920.2.faa	1	1	1	0	0	0	
AT2G19930.2.faa	1	1	1	3	6	1	
AT2G19940.3.faa	1	1	1	2	3	1	
AT2G19950.2.faa	1	1	1	1	2	1	
AT2G19970.1.faa	1	1	1	1	2	1	
AT2G19980.1.faa	1	1	2	2	4	1	
AT2G19990.1.faa	1	1	0	1	1	1	
AT2G20000.1.faa	1	1	1	1	3	1	
AT2G20010.2.faa	1	1	1	1	2	1	
AT2G20020.1.faa	1	1	0	1	2	1	
AT2G20030.1.faa	1	1	0	2	4	1	
AT2G20050.1.faa	1	1	0	1	2	1	
AT2G20060.1.faa	1	1	1	2	5	1	
AT2G20070.1.faa	1	1	0	2	2	1	
AT2G20080.1.faa	1	1	2	1	4	1	
AT2G20100.3.faa	1	1	1	1	2	1	
AT2G20110.2.faa	1	1	1	1	2	1	
AT2G20120.1.faa	2	1	1	1	2	1	
AT2G20140.1.faa	1	1	0	0	0	1	
AT2G20142.1.faa	1	1	1	1	2	0	
AT2G20170.1.faa	1	2	1	1	2	0	
AT2G20180.2.faa	1	1	0	1	2	1	
AT2G20190.1.faa	1	1	2	2	4	1	
AT2G20208.1.faa	1	1	1	1	3	0	
AT2G20210.1.faa	1	1	0	1	2	1	
AT2G20230.1.faa	1	1	0	0	2	1	
AT2G20240.1.faa	1	1	0	1	2	1	
AT2G20250.2.faa	1	1	1	1	2	1	
AT2G20260.1.faa	1	1	0	0	0	1	
AT2G20270.2.faa	1	1	1	2	2	1	
AT2G20280.1.faa	1	1	3	3	6	1	
AT2G20290.1.faa	1	1	2	2	4	1	
AT2G20300.1.faa	1	2	3	3	6	1	
AT2G20310.1.faa	1	1	2	2	4	1	
AT2G20320.1.faa	1	1	2	2	4	1	
AT2G20330.1.faa	1	1	1	2	3	1	
AT2G20340.1.faa	1	1	5	4	9	1	
AT2G20350.1.faa	1	1	3	4	4	1	
AT2G20360.1.faa	1	1	2	1	6	1	
AT2G20362.1.faa	1	1	1	2	4	1	
AT2G20370.1.faa	1	1	2	2	4	1	
AT2G20380.1.faa	1	1	1	0	0	1	
AT2G20390.1.faa	1	1	1	1	2	1	
AT2G20400.2.faa	1	1	2	2	4	1	
AT2G20410.2.faa	1	1	1	1	1	1	
AT2G20420.1.faa	1	1	2	2	4	1	
AT2G20430.1.faa	1	1	1	3	6	1	
AT2G20440.2.faa	1	1	1	2	2	1	
AT2G20450.1.faa	1	1	1	1	2	1	
AT2G20463.1.faa	1	1	0	0	0	0	
AT2G20470.1.faa	1	1	2	2	4	1	
AT2G20480.1.faa	1	1	2	1	2	1	
AT2G20490.3.faa	1	1	2	3	5	1	
AT2G20495.3.faa	1	1	1	1	2	1	
AT2G20500.1.faa	1	1	0	0	1	1	
AT2G20510.2.faa	1	1	1	2	4	1	
AT2G20515.1.faa	1	1	1	0	2	1	
AT2G20520.1.faa	1	1	0	0	0	1	
AT2G20530.2.faa	1	1	0	0	0	1	
AT2G20540.1.faa	1	1	1	1	1	1	
AT2G20550.2.faa	1	1	0	1	0	1	
AT2G20560.1.faa	1	1	1	0	2	1	
AT2G20562.1.faa	1	1	2	1	4	1	
AT2G20570.2.faa	1	1	2	1	2	1	
AT2G20580.1.faa	1	1	1	1	2	1	
AT2G20585.6.faa	1	0	2	1	4	1	
AT2G20590.1.faa	1	0	1	1	2	1	
AT2G20595.1.faa	1	0	1	0	2	0	
AT2G20605.1.faa	1	0	0	1	1	0	
AT2G20610.1.faa	1	0	1	3	0	0	
AT2G20619.1.faa	1	0	0	1	1	0	
AT2G20620.1.faa	1	1	2	1	3	0	
AT2G20630.2.faa	1	1	1	1	2	1	
AT2G20635.1.faa	1	1	1	1	2	1	
AT2G20650.2.faa	1	1	1	2	2	1	
AT2G20660.1.faa	1	0	0	2	5	0	
AT2G20670.1.faa	1	1	2	2	4	1	
AT2G20680.1.faa	1	1	3	2	4	1	
AT2G20690.1.faa	1	1	1	1	2	1	
AT2G20700.1.faa	1	1	0	0	0	1	
AT2G20710.1.faa	1	1	1	1	2	1	
AT2G20720.1.faa	1	1	0	0	0	0	
AT2G20725.1.faa	1	1	1	1	2	1	
AT2G20740.1.faa	1	1	1	1	2	1	
AT2G20750.1.faa	1	1	1	1	2	0	
AT2G20760.1.faa	1	1	2	1	3	1	
AT2G20770.1.faa	1	1	1	1	2	0	
AT2G20780.1.faa	1	1	1	1	2	0	
AT2G20790.1.faa	1	1	1	1	2	0	
AT2G20800.1.faa	1	1	2	2	4	0	
AT2G20805.1.faa	1	1	0	0	0	0	
AT2G20810.1.faa	1	1	2	7	8	1	
AT2G20815.3.faa	1	1	1	1	2	1	
AT2G20820.2.faa	1	1	2	0	2	1	
AT2G20825.1.faa	1	1	1	1	2	1	
AT2G20830.2.faa	1	1	2	1	3	1	
AT2G20835.1.faa	1	1	1	1	2	1	
AT2G20840.1.faa	1	1	1	1	2	1	
AT2G20850.1.faa	1	1	0	0	0	1	
AT2G20860.3.faa	1	1	1	1	2	1	
AT2G20870.1.faa	1	1	1	1	2	1	
AT2G20875.1.faa	1	1	1	1	2	1	
AT2G20880.1.faa	1	1	1	1	2	1	
AT2G20890.1.faa	1	1	1	1	2	1	
AT2G20900.1.faa	1	1	2	3	4	1	
AT2G20920.1.faa	1	1	1	1	2	1	
AT2G20921.1.faa	1	1	0	0	0	0	
AT2G20930.1.faa	1	1	1	1	2	1	
AT2G20940.1.faa	1	1	1	1	2	1	
AT2G20950.7.faa	1	1	2	1	3	1	
AT2G20960.4.faa	1	1	2	1	4	1	
AT2G20980.1.faa	1	1	1	0	2	1	
AT2G20990.3.faa	1	0	1	1	2	0	
AT2G21010.1.faa	1	1	0	0	0	1	
AT2G21030.1.faa	2	1	3	3	7	0	
AT2G21045.1.faa	1	1	1	1	2	2	
AT2G21050.1.faa	1	1	3	2	5	1	
AT2G21060.1.faa	1	1	2	2	3	1	
AT2G21070.3.faa	1	1	1	1	2	1	
AT2G21080.1.faa	1	1	0	0	0	1	
AT2G21090.1.faa	1	1	0	1	2	1	
AT2G21100.2.faa	1	1	1	0	1	1	
AT2G21110.1.faa	1	1	1	1	2	1	
AT2G21120.1.faa	1	1	2	3	4	1	
AT2G21130.1.faa	1	1	1	1	2	1	
AT2G21140.1.faa	1	1	1	1	2	1	
AT2G21150.1.faa	1	1	2	2	4	1	
AT2G21160.1.faa	1	1	2	2	4	1	
AT2G21170.3.faa	1	1	2	2	4	1	
AT2G21180.1.faa	1	1	1	1	2	1	
AT2G21185.1.faa	1	1	1	0	2	1	
AT2G21190.1.faa	1	1	1	1	2	1	
AT2G21195.4.faa	1	1	1	1	1	1	
AT2G21200.1.faa	1	1	0	0	0	0	
AT2G21210.2.faa	1	1	0	0	0	0	
AT2G21220.1.faa	1	1	1	1	2	1	
AT2G21230.3.faa	1	1	2	2	4	1	
AT2G21235.1.faa	1	1	0	0	0	1	
AT2G21237.1.faa	1	1	1	1	2	1	
AT2G21240.1.faa	1	1	1	1	2	1	
AT2G21250.1.faa	1	1	1	1	2	1	
AT2G21260.1.faa	1	1	0	0	0	1	
AT2G21270.3.faa	1	1	1	2	4	1	
AT2G21280.2.faa	1	1	2	3	4	1	
AT2G21290.1.faa	1	1	2	2	3	1	
AT2G21300.1.faa	1	1	2	2	4	1	
AT2G21320.1.faa	1	1	1	1	1	1	
AT2G21330.1.faa	1	1	2	2	3	1	
AT2G21340.1.faa	1	1	2	2	3	3	
AT2G21350.1.faa	1	1	1	0	2	1	
AT2G21370.1.faa	1	1	1	1	1	1	
AT2G21380.2.faa	1	1	1	1	1	1	
AT2G21385.1.faa	1	1	1	3	6	1	
AT2G21390.1.faa	1	1	6	6	11	2	
AT2G21400.2.faa	1	1	1	2	3	1	
AT2G21410.1.faa	1	1	2	2	5	1	
AT2G21420.1.faa	1	0	0	0	0	1	
AT2G21430.1.faa	1	1	0	0	0	1	
AT2G21440.1.faa	1	1	2	1	4	0	
AT2G21450.2.faa	1	1	2	1	4	1	
AT2G21455.1.faa	1	1	0	0	0	1	
AT2G21465.1.faa	1	3	0	2	3	0	
AT2G21470.2.faa	1	1	1	1	2	1	
AT2G21480.1.faa	1	1	1	1	2	1	
AT2G21490.1.faa	1	1	1	1	2	1	
AT2G21500.2.faa	1	1	1	1	2	1	
AT2G21510.2.faa	1	1	1	2	4	1	
AT2G21520.3.faa	1	1	2	2	4	2	
AT2G21530.1.faa	1	1	1	1	2	1	
AT2G21540.2.faa	1	1	1	1	2	1	
AT2G21550.1.faa	1	1	1	1	2	1	
AT2G21560.1.faa	1	1	2	2	5	1	
AT2G21580.1.faa	1	1	0	0	0	1	
AT2G21590.4.faa	1	1	1	1	2	1	
AT2G21600.1.faa	1	1	2	3	6	1	
AT2G21610.2.faa	1	1	1	1	2	1	
AT2G21620.2.faa	1	1	1	0	2	2	
AT2G21630.1.faa	1	2	1	1	2	2	
AT2G21640.1.faa	1	1	0	0	0	1	
AT2G21650.1.faa	1	1	3	3	6	1	
AT2G21655.1.faa	1	0	0	6	10	0	
AT2G21660.1.faa	1	1	2	2	4	1	
AT2G21680.1.faa	1	1	1	2	3	0	
AT2G21690.1.faa	1	1	0	0	1	1	
AT2G21710.1.faa	1	1	1	1	2	1	
AT2G21720.2.faa	1	1	2	2	4	1	
AT2G21725.1.faa	1	1	0	0	0	0	
AT2G21727.1.faa	1	1	6	1	2	0	
AT2G21740.1.faa	1	1	0	0	0	1	
AT2G21750.1.faa	1	1	2	2	3	1	
AT2G21770.1.faa	1	1	0	0	0	1	
AT2G21780.1.faa	1	1	1	2	2	1	
AT2G21790.1.faa	1	1	0	0	0	1	
AT2G21800.2.faa	1	1	1	1	2	1	
AT2G21820.1.faa	1	1	2	2	4	3	
AT2G21830.1.faa	1	1	0	0	0	1	
AT2G21840.1.faa	1	1	1	1	1	1	
AT2G21850.1.faa	1	1	0	0	0	1	
AT2G21860.1.faa	1	1	1	1	2	2	
AT2G21870.1.faa	1	1	1	1	4	1	
AT2G21880.1.faa	1	1	2	2	4	1	
AT2G21900.1.faa	1	1	2	2	4	1	
AT2G21910.1.faa	1	1	1	1	2	1	
AT2G21930.2.faa	1	1	0	1	2	1	
AT2G21940.4.faa	1	1	1	1	2	1	
AT2G21950.1.faa	1	1	1	1	2	1	
AT2G21960.1.faa	1	1	1	1	2	1	
AT2G21970.1.faa	1	1	1	1	2	1	
AT2G21990.1.faa	1	1	1	1	2	1	
AT2G22000.1.faa	1	1	1	1	3	1	
AT2G22010.2.faa	1	1	1	1	2	1	
AT2G22030.1.faa	1	1	0	0	0	1	
AT2G22040.1.faa	1	1	1	1	3	1	
AT2G22050.1.faa	1	1	1	1	1	2	
AT2G22055.1.faa	1	1	1	1	1	0	
AT2G22070.1.faa	1	1	1	1	2	1	
AT2G22080.1.faa	1	1	0	1	0	1	
AT2G22090.2.faa	1	1	1	1	2	0	
AT2G22100.1.faa	1	1	1	1	1	1	
AT2G22120.2.faa	1	1	2	2	4	0	
AT2G22121.1.faa	1	1	0	0	0	0	
AT2G22122.1.faa	1	1	2	2	4	1	
AT2G22125.1.faa	1	1	2	2	3	1	
AT2G22140.1.faa	1	1	1	1	2	1	
AT2G22145.1.faa	1	3	0	1	1	0	
AT2G22155.1.faa	1	1	0	0	1	0	
AT2G22170.1.faa	1	1	2	2	4	0	
AT2G22180.1.faa	1	1	1	1	2	1	
AT2G22190.1.faa	1	1	1	1	2	0	
AT2G22200.1.faa	1	1	1	1	2	1	
AT2G22230.1.faa	1	1	2	0	3	1	
AT2G22240.1.faa	1	1	2	2	4	1	
AT2G22250.2.faa	1	1	2	2	0	1	
AT2G22260.6.faa	1	1	1	1	2	1	
AT2G22270.1.faa	1	1	1	1	2	1	
AT2G22290.1.faa	1	1	1	1	2	1	
AT2G22300.1.faa	1	1	2	2	4	1	
AT2G22310.1.faa	1	1	1	1	2	1	
AT2G22320.1.faa	1	1	2	2	4	1	
AT2G22330.2.faa	1	1	1	1	1	1	
AT2G22340.1.faa	1	4	0	0	0	0	
AT2G22360.1.faa	1	1	1	1	2	2	
AT2G22370.1.faa	1	1	1	1	3	1	
AT2G22400.1.faa	1	1	2	2	4	1	
AT2G22410.1.faa	1	1	1	1	2	1	
AT2G22420.1.faa	1	1	2	2	5	2	
AT2G22425.1.faa	1	1	1	1	2	1	
AT2G22430.1.faa	1	1	2	3	6	1	
AT2G22450.1.faa	1	1	1	1	2	1	
AT2G22460.1.faa	1	1	1	1	3	1	
AT2G22470.1.faa	1	1	2	2	4	1	
AT2G22475.1.faa	1	1	2	2	4	1	
AT2G22480.1.faa	1	1	2	1	2	1	
AT2G22490.2.faa	1	1	2	2	4	1	
AT2G22500.1.faa	1	1	2	4	6	1	
AT2G22510.1.faa	1	1	0	1	3	1	
AT2G22520.1.faa	1	2	1	1	2	1	
AT2G22530.1.faa	1	1	1	1	2	1	
AT2G22540.1.faa	1	1	2	2	4	1	
AT2G22560.1.faa	1	1	2	2	3	1	
AT2G22570.1.faa	1	1	1	1	2	1	
AT2G22590.1.faa	1	2	0	0	0	2	
AT2G22600.1.faa	1	1	2	2	4	1	
AT2G22610.3.faa	1	0	1	1	2	1	
AT2G22620.1.faa	1	1	1	2	3	1	
AT2G22630.2.faa	1	1	2	4	2	1	
AT2G22640.1.faa	1	0	1	0	3	1	
AT2G22650.1.faa	1	1	1	1	2	1	
AT2G22660.2.faa	1	1	1	1	2	1	
AT2G22670.4.faa	1	1	1	1	2	1	
AT2G22690.2.faa	1	1	1	0	0	1	
AT2G22720.2.faa	1	0	2	1	4	1	
AT2G22730.2.faa	1	1	1	1	2	1	
AT2G22740.1.faa	1	1	1	1	2	1	
AT2G22750.3.faa	1	1	2	2	4	1	
AT2G22760.1.faa	1	1	2	2	4	0	
AT2G22770.1.faa	1	1	2	2	3	0	
AT2G22780.1.faa	1	1	1	4	5	1	
AT2G22790.1.faa	1	1	2	2	4	1	
AT2G22795.1.faa	1	1	1	2	4	1	
AT2G22800.1.faa	1	1	1	1	0	1	
AT2G22807.1.faa	1	1	0	0	0	0	
AT2G22810.1.faa	1	1	1	1	2	2	
AT2G22830.1.faa	1	1	1	1	2	1	
AT2G22840.1.faa	1	1	1	1	1	1	
AT2G22850.2.faa	1	1	0	0	0	1	
AT2G22860.1.faa	1	1	1	1	2	1	
AT2G22870.1.faa	1	2	1	1	2	2	
AT2G22880.1.faa	1	2	1	1	2	0	
AT2G22890.1.faa	1	2	1	1	2	2	
AT2G22900.1.faa	1	1	1	1	2	1	
AT2G22910.1.faa	1	1	0	0	0	1	
AT2G22920.2.faa	1	1	1	1	3	1	
AT2G22941.1.faa	1	1	0	0	0	0	
AT2G22942.1.faa	1	1	0	1	2	0	
